word	emotion	arousel
Tabaken	0.3	2.722222222
Beudel	0.6	1.421052632
Tabakes	0.3	2.722222222
Gezälet	0.117647059	1.933333333
bestimmend	-0.470588235	2.473684211
Gedankken	1.5	2.611111111
Schrei'T	-1.235294118	3.714285714
Allervertrauteste	1.9	1.611111111
Erhalt'Ne	0.852941176	2.052631579
Auffodert	-0.117647059	3.0
Versichren	0.529411765	1.947368421
Zerthon	0.941176471	2.476190476
Auffodern	-0.117647059	3.0
Kysten	2.0	1.833333333
Treugstu	0.117647059	1.894736842
Schrei'N	-1.235294118	3.714285714
entftehen	1.176470588	2.105263158
Actionen	1.0	2.944444444
Stamleten	-1.4	3.166666667
Bezaleten	-0.529411765	2.535714286
stabil	1.4	1.789473684
Helfft	2.0	3.095238095
Theatr	0.7	3.736842105
Weiblichere	1.9	2.888888889
Verstehets	1.735294118	2.842105263
Zukunfft	2.2	3.705882353
Gelteten	0.294117647	2.052631579
Befang	-1.2	2.631578947
Zögre	-0.852941176	2.761904762
Gwinns	2.1	3.882352941
Sichlen	-0.55	2.526315789
Her-Ren	-0.294117647	2.555555556
Fehd	-1.45	3.222222222
Schlagstu	-1.911764706	3.944444444
warnend	-0.2	4.0
Nandten	0.294117647	2.0
Polizeien	-0.2	3.166666667
Gwinne	1.676470588	3.210526316
Hre	-1.5	3.777777778
unmmenschen	-2.5	3.941176471
Wehlte	0.058823529	2.631578947
Füll'St	0.529411765	2.107142857
Gummy	0.45	2.333333333
Verwiesest	-0.411764706	2.428571429
Ta'Ge	0.970588235	2.095238095
Dessert	1.6	2.176470588
Entwürfe	0.6	2.052631579
Molling	-0.8	2.631578947
Gummi	0.45	2.333333333
Liftige	-0.4	3.210526316
Sizungen	-0.382352941	2.111111111
Leutten	0.75	2.894736842
Pilot	0.6	2.631578947
Friedens	2.529411765	1.611111111
Hofften	1.647058824	2.392857143
Gewienes	2.1	3.882352941
Entpfinde	1.5	2.333333333
Hofftet	1.647058824	2.392857143
Dahse	0.45	2.5
Zugenommn	-1.235294118	3.19047619
Sicherern	0.757575758	2.523809524
schieb 's	-0.647058824	2.185185185
Nihmmet	0.088235294	2.0
Lateinen	-0.15	2.263157895
Trieffst	-0.911764706	2.315789474
vorgestellt	1.558823529	2.526315789
Liser	1.3	2.111111111
Lautem	-0.8	3.473684211
Sicherere	0.757575758	2.523809524
Allerlieb	2.2	2.166666667
vmbringt	0.0	2.777777778
Heyrathete	1.382352941	3.789473684
Moleche	-0.2	2.3
Lautes	-0.8	3.473684211
Lauter	-0.8	3.473684211
Löbte	1.8	2.25
Lateines	-0.15	2.263157895
Citters	-0.7	2.619047619
Lippe	1.55	2.333333333
Zweyfel	-1.5	3.095238095
Niederlicher	1.0	1.789473684
Besorgtesten	-1.3	3.157894737
ertzeln	1.352941176	2.842105263
D'Armes	-1.14	2.91
Senck	-0.676470588	2.0
Trunkne	-0.2	2.888888889
Razzias	-0.9	3.736842105
Trancket	1.424242424	2.523809524
Naygen	0.088235294	1.928571429
Seuftzte	-1.1	2.473684211
Trancken	1.424242424	2.523809524
D'Armen	1.0	2.277777778
Potentz	1.15	3.631578947
Limonaden	1.4	1.666666667
Aufgiebt	-1.470588235	2.210526316
Verhindren	-0.647058824	2.157894737
Kunntst	1.676470588	2.736842105
Latzten	-1.2	3.157894737
Milone	1.82	2.27
Einfälter	-1.2	2.555555556
Abdrucke	-0.1	2.235294118
Einsturzes	-1.7	4.058823529
Ungeheuern	-1.617647059	3.428571429
Thyren	1.117647059	2.611111111
Nachwiesen	-0.294117647	2.666666667
Magieen	0.75	3.210526316
Hezten	-1.4	3.947368421
Abdrucks	-0.1	2.235294118
Marter	-2.2	3.785714286
Frewnde	2.7	3.411764706
Angereckt	1.3	3.473684211
Bezallen	-0.529411765	2.535714286
Nachweist	-0.294117647	2.666666667
spalten	-0.7	2.833333333
Verstämmelten	-1.4	3.166666667
Stapelt	-0.2	2.277777778
Tafels	0.2	1.882352941
Freyes	-1.1	3.444444444
Fluochs	-2.1	3.65
Mankos	-1.05	2.777777778
Verbietets	-1.558823529	3.238095238
Faschismus	-2.735294118	4.0
Vertretern	-0.735294118	2.095238095
Regnae	-0.1	1.736842105
Fasans	1.0	2.05
Cräfften	1.382352941	3.0
Droh'N	-2.176470588	3.928571429
Triuwe	2.0	2.555555556
Verbietete	-1.558823529	3.238095238
Droh'T	-2.176470588	3.928571429
geschoben	-0.647058824	2.185185185
Fasane	1.0	2.05
Trede	-1.117647059	2.631578947
Freyen	-1.1	3.444444444
Freyem	-1.1	3.444444444
Begreiffst	1.088235294	2.904761905
Tröst	1.4	2.157894737
Dirn	-1.0	2.523809524
Gewienet	1.676470588	3.210526316
Lieserte	0.6	2.107142857
essing	-0.25	2.611111111
Namhaftere	1.1	2.526315789
Gefichte	1.0	2.666666667
Gekert	-0.558823529	2.2
Namhaftern	1.1	2.526315789
Gebott	0.2	2.777777778
Wirfts	-0.205882353	1.904761905
Marterne	-2.1	3.444444444
Marternd	-2.2	3.785714286
gestriechen	-0.352941176	2.321428571
Känntet	-0.5	2.611111111
himmelss	2.25	1.65
Verwandel	1.147058824	2.368421053
Verkaufftet	-0.617647059	2.428571429
Citeronen	0.8	2.789473684
Gurtte	0.5	1.95
Verkaufften	-0.617647059	2.428571429
Gewirdiget	1.176470588	2.894736842
Zertriebst	-0.088235294	2.785714286
Kännten	-0.5	2.611111111
Tonlos	-0.8	1.578947368
Entftanden	1.176470588	2.105263158
Ooper	0.735294118	3.095238095
Benöttiget	-0.294117647	2.315789474
Schattn	-0.352941176	2.444444444
Rahtloss	-1.2	2.947368421
Blib	0.823529412	1.789473684
Benöttigen	-0.294117647	2.315789474
Ffet	-1.5	3.5
Liggen	0.823529412	2.238095238
Stinckets	-1.9	3.388888889
Gerinste	0.9	3.210526316
Befihlst	-1.4	3.333333333
Jmpuls	1.0	3.631578947
Findistu	1.352941176	2.526315789
Fürschlägen	0.911764706	2.904761905
Sorglosesten	0.3	2.526315789
Gethreten	-1.117647059	2.631578947
Greiffstu	0.088235294	2.133333333
Uffstände	-1.2	3.944444444
Gebote	0.2	2.777777778
Kanoen	0.7	2.0
thugend	1.4	2.421052632
Bestecke	0.59	2.0
Veranklaget	-1.3	3.833333333
Allerschlimste	-1.9	3.666666667
Teppicht	0.36	1.82
Porree	-0.18	1.86
Lösst	1.058823529	2.631578947
Lössten	1.058823529	2.631578947
Sollt'Ns	-1.0	3.0
God	1.5	2.5
Allerdapffersten	1.7	3.105263158
Hanet	1.205882353	1.777777778
Ammel	-0.7	2.678571429
Wirdigen	1.176470588	2.894736842
Lösse	1.058823529	2.631578947
Ersäzzen	-0.470588235	2.238095238
Got	1.5	2.5
Schranks	0.27	1.77
Bittets	0.382352941	2.619047619
Erfüll'T	1.411764706	2.947368421
Authoritäten	-0.970588235	3.631578947
Unbequehmen	-1.6	3.111111111
Eimmer	0.1	1.647058824
Verriethet	-1.647058824	3.888888889
Gfall	1.529411765	2.392857143
Schid	-2.0	3.222222222
Gesundene	2.7	1.631578947
Verriethen	-1.647058824	3.888888889
Drukks	-1.588235294	3.611111111
Überwindest	0.970588235	2.789473684
Erfüll'N	1.411764706	2.947368421
Verordn	0.35	2.444444444
Verlafsen	-1.5	3.19047619
Bindets	0.382352941	2.684210526
Kreigs	-2.9	4.571428571
Aussredet	0.3	2.263157895
Massacren	-2.8	4.611111111
Magnet	0.6	2.210526316
Aussreden	0.3	2.263157895
macc	1.764705882	3.157894737
Versäzte	-0.676470588	2.631578947
woltestuen	0.764705882	2.523809524
Entztehe	1.176470588	2.105263158
Dokumente	0.6	2.1
Schau-Er	-1.0	2.684210526
wiest	1.8	2.1
Hitzten	-1.4	3.947368421
Wolltst	0.764705882	2.523809524
Erthaylen	-0.323529412	1.789473684
wiess	1.8	2.1
Umbfänge	0.15	2.35
Gehlinge	1.676470588	2.578947368
Bluhtigen	-1.8	4.35
Kommittee	-0.823529412	2.666666667
Mahlerei	1.0	2.055555556
Feiertag	1.9	1.941176471
Leyre	-1.2	1.894736842
Bätst	0.382352941	2.619047619
schätzend	0.787878788	2.1
Fichersten	0.757575758	2.523809524
vrtheilend	1.029411765	1.947368421
Lenkrad	0.4	2.0625
Erthaylet	-0.323529412	1.789473684
Klinik	-1.0	3.3
Verboden	0.05	1.555555556
Lielien	1.0	1.611111111
Ministers	-0.1	2.277777778
Verrat	-2.4	4.0
Ministern	-0.1	2.277777778
Ministero	-0.1	2.277777778
gestehend	-0.058823529	3.142857143
Brügke	0.82	2.09
Ministere	-0.1	2.277777778
Dialektins	0.4	2.6875
Verwahn	-2.3	3.833333333
Vorstellete	1.558823529	2.526315789
sähend	2.0	2.263157895
Such'T	-0.058823529	2.761904762
Verhinderst	-0.647058824	2.157894737
Himels	2.25	1.65
Häiden	1.0	1.611111111
Brillantern	2.2	3.166666667
Farbern	1.6	2.210526316
Llust	2.1	3.666666667
Schärsere	0.0	4.105263158
Prallichten	-1.3	3.315789474
Dufft	1.7	2.388888889
Lenkte	-0.029411765	2.333333333
Θάνῃ	1.25	1.6
Such'N	-0.058823529	2.761904762
Allerfreyeste	-1.1	3.444444444
Rouse	1.5	1.833333333
Hummen	-0.09	2.55
Verhert	0.91	2.64
Bonbon	1.7	2.125
Zwiback	0.36	1.77
Glaubetet	1.088235294	2.631578947
Ueb	0.382352941	2.476190476
Glaubeter	1.088235294	2.631578947
Übergiebe	-0.588235294	2.157894737
Spürrete	1.735294118	2.466666667
Notes	-0.4	2.833333333
Verjunge	0.8	2.80952381
Gehofft	1.647058824	2.392857143
Götteren	1.5	2.5
Wahrnet	-0.2	4.0
Seene	-0.1	2.411764706
Glaubeten	1.088235294	2.631578947
Aufsatz	0.1	2.388888889
Sterbent	-1.823529412	4.055555556
Stuve	0.3	2.15
Portales	0.9	2.105263158
Pläzgen	0.382352941	2.117647059
Hoffte	1.647058824	2.392857143
Renntest	0.441176471	2.666666667
Verpand	1.205882353	2.526315789
Lihbte	2.2	2.166666667
Setzind	0.235294118	1.952380952
Trachteten	-1.2	3.263157895
Cölen	-0.8	2.368421053
Nutzte	0.823529412	2.263157895
Bieres	0.7	2.894736842
Verpant	1.205882353	2.526315789
Iunge	0.8	2.80952381
Auf-Gehalten	-0.411764706	2.157894737
Rosee	1.5	1.833333333
Campine	1.65	1.5
Rosen	1.5	1.833333333
feurichen	0.9	4.157894737
tügend	1.4	2.421052632
Bündnissene	0.294117647	2.444444444
Waine	1.8	2.333333333
lynchen	-2.6	4.210526316
Iungs	0.8	2.80952381
Vergessest	-0.970588235	2.904761905
Weitern	0.5	2.263157895
Übernahme	-1.0	2.368421053
Nathur	2.35	1.888888889
erkenn 's	1.235294118	2.80952381
Tabac	0.3	2.722222222
Genist	2.323529412	2.133333333
Vesten	1.852941176	2.888888889
Ausspruch	-0.7	3.476190476
Gesich'T	1.0	2.666666667
Zuwernehmen	-1.235294118	3.19047619
Treuben	-0.088235294	2.785714286
Neifen	-0.8	2.315789474
Lehrjahr	-0.5	2.277777778
Verliehnes	-0.176470588	2.142857143
erleben 's	1.735294118	3.095238095
Reitzeten	-0.4	3.8
Sanct	-1.264705882	3.263157895
Fürtrags	0.0	2.333333333
Stincte	-1.9	3.388888889
freuend	2.205882353	3.107142857
rühig	0.6	1.631578947
Atlasse	0.95	2.333333333
Sanck	-1.264705882	3.263157895
Kirchen	0.05	2.333333333
Vertrauung	1.0	2.944444444
Zogstu	-0.294117647	1.842105263
Begreyffet	1.088235294	2.904761905
Marde	-2.8	4.444444444
Perest	-2.8	4.0
Trieffete	-0.911764706	2.315789474
Allerschlechtisten	-2.3	3.777777778
Tihr	1.117647059	2.611111111
sachlich	0.6	1.526315789
Menschheet	0.941176471	3.210526316
Batenn	0.382352941	2.619047619
Kircher	0.05	2.333333333
sägt	1.2	2.5
Wan	-2.3	3.833333333
Wal	0.117647059	2.777777778
Wag	0.4	2.166666667
Wab	0.32	2.41
Vertraten	-0.088235294	2.105263158
Rath'T	-0.95	2.714285714
Ἀς	-2.1	2.631578947
Gon	0.411764706	2.315789474
Ränte	0.25	2.35
Spodt	-1.2	3.631578947
Ränth	0.441176471	2.666666667
Verordnunge	0.9	2.894736842
Zerschüttel	-0.529411765	3.214285714
Schandern	-1.9	3.764705882
Brungen	0.55	1.86
Kouffte	0.823529412	3.157894737
Verordnungs	0.9	2.894736842
dami	1.0	2.277777778
Träfst	1.0	2.684210526
Zaghafftigen	-0.8	1.473684211
Vertraweten	-0.088235294	2.105263158
Fcharffen	0.0	4.105263158
fortgesetzt	0.852941176	2.333333333
Uebersähe	-0.823529412	1.842105263
Fürtrage	0.0	2.333333333
Panzen	-2.2	4.235294118
Befund	-0.15	2.9
Panzer	-2.2	4.235294118
coalitions	-0.617647059	2.285714286
Grundstükken	0.764705882	2.033333333
Zerfleuget	1.676470588	3.523809524
Überzeugeten	0.5	2.952380952
Teppiche	0.36	1.82
Erfodert	-0.970588235	2.0
Uibel	-1.823529412	3.611111111
Spässe	2.323529412	3.578947368
Bischöf	-0.823529412	2.052631579
kündigen	-1.088235294	2.894736842
Zweckes	-0.176470588	2.222222222
Tasta	0.35	2.125
Ffene	2.3	2.444444444
Πάτηρ	-0.1	2.166666667
Grausammer	-2.2	3.888888889
Lehrhafte	0.5	2.444444444
Ambose	-0.32	2.32
Verlaufft	-0.529411765	3.047619048
Menner	1.2	2.388888889
Fingers	0.7	2.105263158
Nichters	-0.6	3.523809524
Feyren	2.1	3.4375
Fingern	0.7	2.105263158
Fingero	0.7	2.105263158
danek	1.823529412	2.277777778
Verlauffe	-0.529411765	3.047619048
Läncken	-0.029411765	2.333333333
Streuch	0.1	2.944444444
Verscheychte	0.0	2.388888889
Keeret	-0.558823529	2.2
Verschlimmeren	-1.9	3.666666667
Trenten	-1.117647059	2.631578947
Schelem	0.8	2.526315789
Erkänntnüs	1.764705882	3.428571429
Vmbarmet	2.2	2.722222222
mott 's	-1.55	3.05
Fcharfen	0.0	4.105263158
Lerchin	1.2	1.65
Wekst	-0.6	2.947368421
dagestellt	0.882352941	2.526315789
G'Soff'N	-0.9	2.894736842
fühlen	0.529411765	2.107142857
Academien	0.588235294	3.142857143
Vmbarmen	2.2	2.722222222
Abflug	0.7	3.142857143
Allervornehmst	0.9	2.263157895
zögern	-0.852941176	2.761904762
Ausgehört	-0.558823529	2.142857143
Bedürftet	-0.294117647	2.315789474
Versuch	0.2	2.555555556
hobst	0.0	2.142857143
Cravatten	0.14	2.27
Poche	-0.7	2.578947368
Officier	-1.352941176	2.944444444
Pochi	-0.7	2.578947368
Absichten	0.6	2.578947368
Fürderung	1.147058824	2.523809524
Butzen	-1.4	2.210526316
Auskunfts	0.5	2.117647059
Kranckenheiten	-1.735294118	3.766666667
Verstündestu	1.735294118	2.842105263
Küpffern	0.5	1.944444444
Mentel	1.05	1.91
Solles	-1.0	3.0
pochen	-0.7	2.578947368
Freudich	1.9	2.944444444
Sollet	-1.0	3.0
Stämpel	-0.05	2.0
Eyteles	-1.1	3.052631579
Zeichte	0.588235294	2.238095238
pistohl	-1.5	3.944444444
Senfftztes	1.3	1.8
Entfiel	-0.676470588	2.368421053
erben	1.1	2.777777778
Forzusetzen	0.852941176	2.333333333
Erhaltten	0.852941176	2.052631579
Putzete	-1.4	2.210526316
schliessend	-0.617647059	2.333333333
Geflogn	1.676470588	3.523809524
Unkräuter	-1.0	1.857142857
Fortgesezet	0.852941176	2.333333333
Absturzes	-2.0	4.095238095
Troster	1.4	2.157894737
Negrin	-0.6	3.380952381
Sträng	-1.2	3.473684211
Stränd	2.1	1.736842105
Werve	-0.205882353	1.904761905
Würdiget	1.176470588	2.894736842
Staats	-0.529411765	2.894736842
Freuwe	2.205882353	3.107142857
Machtigen	0.735294118	2.526315789
Vorwurffe	-1.8	3.380952381
Sylben	0.15	1.722222222
Abseites	-1.1	2.842105263
Frouen	1.4	2.5
Schaydett	-2.0	3.222222222
Trybe	-0.088235294	2.785714286
Giengen	0.411764706	2.315789474
Zeichest	0.588235294	2.238095238
Lottheri	0.4	3.222222222
Floug	1.676470588	3.523809524
Vorwurffs	-1.8	3.380952381
Stanke	-1.9	3.388888889
Kommn	1.117647059	2.631578947
Empföle	1.088235294	2.285714286
Versicherst	0.529411765	1.947368421
Landschaffft	2.0	2.842105263
Bestimmts	-0.470588235	2.473684211
Komma	-0.35	1.941176471
Perliebte	2.4	2.888888889
Verkäuffet	-0.617647059	2.428571429
Umbarmen	2.2	2.722222222
Leysteten	0.617647059	2.428571429
Tahtsache	0.0	2.5
Bestimmte	-0.470588235	2.473684211
weinen	-0.882352941	3.777777778
Aenten	0.91	2.41
Nappen	0.8	2.526315789
Stillehre	0.6	1.263157895
Ergreyff	0.147058824	2.428571429
Fink	-0.529411765	2.964285714
Verlobtest	0.8	2.421052632
Vorschung	1.058823529	2.80952381
Spinae	-0.85	3.578947368
Find	1.352941176	2.526315789
Wochenende	2.382352941	3.684210526
Liebte	2.2	2.166666667
Abdrück	-0.1	2.235294118
Reuchet	0.617647059	1.789473684
Fluch	-2.1	3.65
sorgen	-1.7	3.285714286
Klerest	1.058823529	2.761904762
Türme	0.27	2.64
Griphen	0.088235294	2.133333333
Kos'Te	-1.529411765	2.952380952
staunen	0.8	3.105263158
Seegenen	1.3	1.85
Mägte	1.764705882	3.157894737
Schre	0.0	2.5
Gibell	0.2	2.157894737
Gibeln	0.2	2.157894737
Nammset	0.088235294	2.0
Verfagte	-1.647058824	3.523809524
Verplatzt	-0.4	3.566666667
Eyngesetzet	0.411764706	2.736842105
Tages	0.970588235	2.095238095
Schri	-1.235294118	3.714285714
Walnüsse	0.86	1.86
Schridt	0.911764706	2.315789474
Ärtzte	0.088235294	2.777777778
Mittgiffts	0.6	2.863636364
fchlafend	2.0	1.642857143
Tagen	0.970588235	2.095238095
Unfugs	-0.2	3.388888889
G'Standen	-0.058823529	3.142857143
eyffrichen	0.8	2.947368421
Schry	-1.235294118	3.714285714
Winters	0.323529412	2.055555556
minimal	-0.3	2.388888889
Tagee	0.970588235	2.095238095
Vollzognen	-0.323529412	2.263157895
Entztehest	1.176470588	2.105263158
Biweg	1.352941176	2.631578947
Ausgerädet	0.3	2.263157895
Abfalles	-1.7	2.411764706
acht	1.2	2.368421053
Gemüess	1.32	1.82
Abgangenes	-0.95	2.315789474
Zuzulassen	0.617647059	2.80952381
schicksal 's	-0.441176471	3.035714286
Widerstandt	0.205882353	3.210526316
Begegnissen	1.558823529	2.785714286
Gewydmet	1.147058824	2.105263158
Vollzogner	-0.323529412	2.263157895
Raubthirgen	-0.2	3.882352941
Händgen	1.205882353	1.777777778
Verfassung	0.176470588	3.047619048
Fortsetze	0.852941176	2.333333333
Aroma	1.4	2.157894737
getanzt	1.911764706	3.111111111
Erpe	1.1	2.777777778
Gemeynsten	-1.9	3.9
Spendt	1.0	2.157894737
Aufsher	-0.9	2.578947368
Kammern	-0.823529412	2.052631579
stellend	-2.2	3.611111111
Vermiehten	-0.058823529	2.476190476
Kammerh	-0.823529412	2.052631579
Affectens	0.0	3.625
dauern	-0.235294118	2.047619048
rüffend	0.088235294	2.684210526
Kammere	-0.823529412	2.052631579
Eyngesetzt	0.411764706	2.736842105
Κωμικὰ	1.45	3.055555556
zulassend	0.617647059	2.80952381
Officirern	-1.352941176	2.944444444
Dolches	-1.3	4.052631579
Kammerr	-0.823529412	2.052631579
Kammers	0.23	1.91
Vermiehtet	-0.058823529	2.476190476
Professoren	0.058823529	2.578947368
Verlegest	-0.411764706	2.238095238
Begegnt	1.382352941	3.142857143
Thejlet	1.205882353	2.526315789
Einsamerem	-2.2	3.1
Bothschafft	0.735294118	3.285714286
Begegne	1.382352941	3.142857143
Guotthat	2.0	1.578947368
Leiberen	2.2	2.166666667
Allzusauer	-0.9	3.526315789
Zettul	0.5	2.111111111
Sürchte	-1.647058824	3.857142857
Anmuthigster	1.9	2.333333333
Professores	0.058823529	2.578947368
Robustere	1.6	2.473684211
Stärkst	1.7	3.578947368
Tenures	-1.1	3.4
Robustern	1.6	2.473684211
Ergrifen	0.147058824	2.428571429
Ännten	0.91	2.41
Zouberer	1.4	3.5
Maultest	-1.4	3.157894737
Seufftz	-1.1	2.473684211
Grawsamb	-2.2	3.888888889
Tiehre	1.117647059	2.611111111
Grawsame	-2.2	3.888888889
Treibestu	-0.088235294	2.785714286
Stölpern	-1.0	3.157894737
Pfeylen	-1.18	3.1
Leyrt	-1.2	1.894736842
Regierten	0.3	2.933333333
Punkte	0.176470588	1.888888889
Todtin	-2.6	4.176470588
Seuffzent	-1.1	2.473684211
Punktn	0.176470588	1.888888889
Pastae	-0.15	1.944444444
Thonis	0.941176471	2.476190476
Greif'T	0.088235294	2.133333333
Läufbahn	1.0	2.277777778
Todtis	-2.8	4.055555556
Regiertet	0.3	2.933333333
Bankerot	-2.3	2.789473684
Gedenckestu	0.588235294	2.736842105
Feiglings	-1.8	3.352941176
Marterner	-2.1	3.444444444
Fähllen	-1.529411765	2.866666667
Fürbildern	1.1	2.777777778
Erforder	-0.970588235	2.0
Rucksicht	1.352941176	2.666666667
Couv	0.558823529	3.0
Erforden	-0.970588235	2.0
Feiglinge	-1.8	3.352941176
Pallme	1.6	1.764705882
Waafen	-2.35	4.238095238
Verhaltniss	0.617647059	3.052631579
Pallma	1.6	1.764705882
Allerforderste	-0.882352941	2.736842105
Erbitet	-0.2	2.722222222
Einsätz	1.0	2.764705882
Angeb'N	-1.382352941	2.761904762
Blieb'N	0.823529412	1.789473684
Ausssetzeten	-0.676470588	2.052631579
Littiere	-0.1	2.352941176
Bewahr'T	0.882352941	2.421052632
Erbiten	-0.2	2.722222222
Drück'T	-0.176470588	2.714285714
Kanone	-1.77	3.91
Folltern	-2.8	4.444444444
Kinderen	1.8	2.444444444
Düftet	1.5	2.444444444
Schlaphen	2.0	1.642857143
Gruhs	1.441176471	1.684210526
Gegründtet	0.970588235	2.315789474
Trachtt	-0.6	1.684210526
Niedlichste	1.0	1.789473684
Schebe	-1.4	3.263157895
Iobi	1.1	3.476190476
Däumen	0.45	1.75
Düften	1.7	2.388888889
Gewonnene	1.676470588	3.210526316
Küssest	2.617647059	3.178571429
Gasae	-1.470588235	3.380952381
Negatifes	-2.4	3.555555556
Liffere	0.6	2.107142857
Zeugnüs	-0.6	3.380952381
Mayster	1.1	2.777777778
Gegensaz	0.029411765	3.066666667
Liffern	0.6	2.107142857
Anwäldt	-0.2	2.894736842
Batest	0.382352941	2.619047619
Liffert	0.6	2.107142857
Negatifen	-2.4	3.555555556
Aartzt	0.088235294	2.777777778
Anwälde	-0.2	2.894736842
Matthi	0.15	1.722222222
Plazes	0.382352941	2.117647059
Dokumentes	0.6	2.1
Mattho	0.6	2.19047619
Streitte	-2.2	4.047619048
Mattha	0.15	1.722222222
Matthe	0.15	1.722222222
z e ugnisse	-0.6	3.380952381
Dokumenten	0.6	2.1
unbefügt	-1.2	3.052631579
Cannone	-1.77	3.91
Vernonnens	-0.45	2.277777778
Streitts	-2.2	4.047619048
Weiden	1.25	1.555555556
Mässer	-0.6	3.476190476
Mässes	-0.8	2.210526316
Bällin	1.5	3.18
Bitterere	-1.3	2.526315789
begrüsst	1.5	2.380952381
Vergistu	-0.970588235	2.904761905
Voorraht	1.25	2.055555556
Befallenes	-1.4	3.333333333
Vbermuts	-0.1	3.722222222
Hochzitt	1.0	3.5
verfügen	-0.088235294	2.428571429
Geysst	1.1	2.833333333
Zuegab	0.6	2.333333333
Jnseckt	-0.45	3.0
reizen	-0.4	3.8
Weides	1.25	1.555555556
Schwerter	-0.82	3.59
Schwertes	-0.82	3.59
Geschworn	0.0	3.35
Verlöhr	-1.558823529	3.0
Touben	0.75	1.894736842
Bibenel	0.5	2.904761905
Zvgibt	0.6	2.333333333
Läunisches	-1.9	3.222222222
Wohrheit	2.5	3.0
Stehestu	0.205882353	2.105263158
Fornemmen	0.647058824	2.523809524
Trauringe	0.0	2.888888889
Schilderten	0.294117647	2.166666667
Allerstachlichsten	-1.1	2.894736842
Schtärben	-1.823529412	4.055555556
Mey'T	-1.1	3.0
Auffnehm	1.029411765	2.368421053
Allerstärckesten	1.7	3.578947368
Gefungen	1.575757576	3.526315789
Stürtzete	-1.617647059	3.357142857
Zükunft	2.2	3.705882353
G'Sehn	2.0	2.263157895
Frummer	0.4	2.3
Sonnigem	2.4	2.388888889
Nachtheils	-1.3	3.166666667
Sonnigen	2.4	2.388888889
dancktst	1.911764706	1.842105263
Nachtheill	-1.3	3.166666667
Sonniger	2.4	2.388888889
Volcae	0.147058824	2.333333333
Partner	2.1	2.5
Nachtheile	-1.3	3.166666667
Geschwore	0.0	3.35
geküsst	2.617647059	3.178571429
Trempeln	-1.2	3.0
gefördert	1.441176471	2.142857143
Schirmes	0.68	2.36
Rindes	0.35	1.888888889
Stauchten	-0.6	2.315789474
Erkanntens	1.235294118	2.80952381
Bruncks	0.6	2.052631579
Matthä	0.15	1.722222222
Verheurat	1.05	3.277777778
Gefelet	-1.529411765	2.866666667
Käffers	-0.68	2.91
Zensur	-1.0	3.7
Bräucht	-0.235294118	2.789473684
Rinden	0.35	1.888888889
trjeffend	-0.911764706	2.315789474
Verkaufit	-0.617647059	2.428571429
Vorrats	1.25	2.055555556
Eleides	-2.0	4.166666667
Rennern	0.55	2.333333333
kri'gt	-0.5	3.19047619
Vriest	-1.2	3.19047619
Geschreyben	1.470588235	2.571428571
America	0.4	3.055555556
Warheiten	2.5	3.0
Vorrath	1.25	2.055555556
Hummer	-0.09	2.55
Tiers	1.117647059	2.611111111
Geschie	0.264705882	2.523809524
Hilflosere	-1.8	4.0
Müeste	-1.382352941	2.80952381
Trawrige	-2.1	2.833333333
tregt	0.117647059	1.894736842
queln	1.5	2.058823529
Berichtit	0.558823529	2.047619048
Müeze	-1.382352941	2.80952381
Tiere	1.117647059	2.611111111
Akribie	-0.7	2.421052632
Trawrigr	-2.1	2.833333333
belägt	-0.058823529	2.285714286
Tarme	-1.14	2.91
sonnend	2.0	1.55
G'Stürzt	-1.617647059	3.357142857
Demokratie	0.617647059	3.263157895
Koene	1.676470588	2.736842105
Spührest	1.735294118	2.466666667
Starrst	-1.3	3.210526316
wig	-0.764705882	2.0
Empfind	1.5	2.333333333
Dringd	-0.823529412	2.789473684
Φάνη	-0.2	2.0
aschen	-1.0	2.857142857
wil	0.764705882	2.523809524
Paradoxere	-0.4	2.888888889
sonniglich	2.4	2.388888889
Hösgen	0.77	2.0
Fortern	-0.882352941	2.736842105
Flauten	-1.05	2.111111111
Vnfals	-2.35	4.238095238
Phylen	0.529411765	2.107142857
Beginns	1.3	2.789473684
Mattere	-1.1	1.578947368
Lenk	-0.029411765	2.333333333
Lesebuches	0.6	2.736842105
Sortn	0.4	2.0
Vnlusts	-1.6	2.705882353
Romanzen	1.7	3.647058824
Sonntag	1.5	1.882352941
Matters	-1.1	1.578947368
Tewresten	-1.1	3.4
Beginne	1.3	2.789473684
Schweiget	-0.264705882	1.733333333
Souer	-0.9	3.526315789
Beginnn	1.3	2.789473684
Lenz	1.3	1.944444444
Phyler	0.73	2.32
Gerächnet	-0.176470588	2.578947368
Zugebest	0.6	2.333333333
Versichernd	0.529411765	1.947368421
Bachs	1.0	1.777777778
Träuest	2.2	2.333333333
Dobeten	-1.1	3.631578947
Bacht	1.0	1.777777778
Spietzel	-1.8	4.0
Anmütige	1.9	2.333333333
Säuche	-2.5	4.25
Aufgelebt	1.8	2.888888889
geahnt	0.294117647	2.633333333
Gorgeln	-1.45	2.722222222
Plantagen	0.6	2.285714286
Grausamsten	-2.2	3.888888889
Gedröht	-2.176470588	3.928571429
Keert	-0.558823529	2.2
Zeitnöthen	-1.9	3.611111111
Spulen	0.1	2.055555556
Seufzst	-1.1	2.473684211
Grausamstes	-2.2	3.888888889
