sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
Triumph	0.004	1	0	0	1	0	0	1	0	0	0	2.0	3.875	1.0	0.0	0.0	1	0	0
ausfällig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ängstlichem	-0.4735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grässlichsten	-0.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kriminell	-0.4692	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
ungeschützt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zeitsparendere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grässlichster	-0.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grässlichstes	-0.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Messerstecherei	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Knappe	-0.2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weibsbild	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gütig	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Rechthaberischste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mumps	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Verlorenheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Zweitklassigere	-0.1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schuldloseste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedrohlichstem	-0.4726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedrohlichsten	-0.4726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungenauest	-0.497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasit	0	0	0	0	0	0	0	0	0	0	0	-1.8	3.764705882	0	0	0	0	1	0
Bedenken	0	0	0	0	0	0	0	0	0	0	0	0.176470588	2.722222222	0	0	0	0	1	0
Anerkennungen	0.0855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prahlen	0	0	1	0	0	0	0	0	0	0	0	-1.3	3.315789474	0	0	0	0	0	0
Schlüsselbeinbruch	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Ausschaltetest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
drall	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedrohlichstes	-0.4726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Illegaler	-0.3479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Startschuss	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Grösstmöglicherem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brisante	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Machtlose	-0.3351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zuverlässige	0.2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wohlgeordnetst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bescheuerte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grösstmöglicherer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grösstmöglicheres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fachkönnen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Trottest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Illegales	-0.3479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prunkvollster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prunkvollstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schneidig	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
vereinen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prunkvollstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prunkvollsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hemmnis	0	0	0	0	0	0	0	0	0	0	0	-1.7	3.0	0	0	0	0	1	0
Vielfältiges	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Existenzsicherung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Reorganisieren	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Truppe	0	0	0	0	0	0	0	0	0	0	0	-1.352941176	3.333333333	0	0	0	0	0	0
Unachtsamstem	-0.4488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unachtsamsten	-0.4488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitsichtigstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitsichtigster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
faschistisch	-0.4477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitsichtigsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitsichtigstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unachtsamstes	-0.4488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unachtsamster	-0.4488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ausreichendster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ausreichendstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vielfältigem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vielfältigen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unzusammenhängendes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Achthaben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Verätzung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Unbesiegbarerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Korb	0	0	0	0	0	0	0	0	0	0	0	0.41	1.86	0	0	0	0	0	0
Behinder	-0.7748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbesiegbarerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deformierung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Umständlichster	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reichlichstem	0.3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Betäubtest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unzusammenhängenden	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unzusammenhängendem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wegweisendster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wegweisendstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unerfreulicherer	-0.0453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unerfreulicheres	-0.0453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liebling	0.0873	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
Unerfreulicherem	-0.0453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unerfreulicheren	-0.0453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verworrene	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wegweisendsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entspanntet	0.2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wegweisendstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liebchen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Freistem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorglose	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gesundestes	0.1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glorreichsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geborgenheit	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
widerlegt	-0.3452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grossen	0.3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebel	0	0	0	0	0	0	0	0	0	0	0	-0.55	2.684210526	0	0	0	0	1	0
Heilloseste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faszinierte	0.0663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abschweifen	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gesundesten	0.1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glorreichster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glorreichstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annehmbarste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gebessert	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vorzeigbarerern	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Interessieret	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hochrangigem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
geil	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	1	0	0
Bestürztes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bestürzter	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hochgestelltstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fehlerverdächtig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bestürzten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bestürztem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Historischste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hochrangiges	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hochrangiger	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brüchig	-0.3331	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Abwurf	0	0	0	0	0	0	0	0	0	0	0	-0.3	2.941176471	0	0	0	0	0	0
Findigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kanzler	0	0	0	0	0	0	0	0	0	0	1	-1.029411765	2.444444444	0	0	0	0	0	0
Theologie	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
überbewerten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Unverhofftesten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tugendhaft	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Unverhofftestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unverhofftester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
angreifen	-0.0464	0	1	1	0	1	1	0	1	1	0	0	0	0.0	1.0	0.0	0	1	0
Jähzornigste	-0.3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorgenfrei	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
überwältigt	0.0578	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Schwerreich	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Verzwickte	-0.0403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abtakeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Plagiiert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Opfer	0	0	1	1	0	0	1	0	1	0	0	-2.1	3.904761905	0	0	0	0	1	0
energischst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prachtvollst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Freister	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klagefrau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Unterlage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Transparenter	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Transparentes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geliebtest	0.2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prekär	-0.3272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Transparentem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Transparenten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Übermasss	-0.3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kampf	-0.5372	0	1	1	0	0	1	0	1	0	0	-1.6	4.047619048	0.0	0.7	0.0	0	1	0
krüppelig	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Fehlers	-0.6752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fehlern	-0.6752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verhandeltet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verantwortliche	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spöttisch	0	0	1	1	0	1	0	0	1	0	0	0	0	0.0	0.7	0.0	0	1	0
Krause	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zusammenhanglosigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Müll	-0.3377	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Heilsamst	0.2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gedeih	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
absterben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
Geschraubt	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stotterte	-0.0435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einheitlichkeit	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Aufwiegler	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Aufstürzung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ungehorsamerem	-0.3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reiselust	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Ungehorsameren	-0.3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schuss	0	0	1	1	0	0	1	0	1	1	0	0	0	0.0	1.0	0.0	0	0	0
Hinzufüg	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kostengünstigerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Harmonischster	0.3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kostengünstigeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Harmonischstem	0.3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kostengünstigeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kostengünstigerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Loyalster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haltbarkeit	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ungehorsameres	-0.3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungehorsamerer	-0.3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Loyalstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nervöserer	-0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nervöseres	-0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leichtsinnigeres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leichtsinnigerer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kurierte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ausdauer	0.004	1	0	0	0	0	0	0	0	0	1	1.6	2.235294118	0.7	0.0	0.0	1	0	0
Leichtsinnigeren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leichtsinnigerem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nervöseren	-0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nervöserem	-0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vorhersehbarere	-0.3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Menschlichen	0.3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rauskotzen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Traumatischste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klägers	-0.3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klägern	-0.3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Behändigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gefahr	-1.0	0	1	0	1	0	1	0	0	0	0	-1.8	4.380952381	0	0	0	0	1	0
Vogelscheuche	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Grips	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zwietracht	-0.0048	0	1	1	0	1	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Mächtigere	0.2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gegeneinander	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Menschenfreundlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Investiertet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einzelgänger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kriminalitätsrate	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Verletztere	-0.5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schmutzigeres	-0.2984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schmutzigerer	-0.2984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vertragsbruch	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Schmutzigerem	-0.2984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zerrissener	-0.4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Investierten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schmutzigeren	-0.2984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schwindeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Problemlosstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verächtlich	-0.3245	0	1	1	0	1	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
präventiv	0	0	1	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	1	0	0
Arsenal	0	0	0	0	0	0	0	0	0	0	0	-0.9	2.285714286	0	0	0	0	0	0
Hingeben	0.0762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Entsetzlichste	-0.477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erschöpfungen	-0.0595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fusselig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Skrupel	0	0	0	0	0	0	0	0	0	0	0	-0.2	3.277777778	0	0	0	0	1	0
sabbern	0	0	0	0	0	1	0	0	0	0	0	-1.3	2.684210526	0	0	0	0	0	0
Hasst	-0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pause	0	0	0	0	1	0	0	0	0	0	0	1.15	1.380952381	0	0	0	0	1	0
Unehrlicher	-0.327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bestrafe	-0.4811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hasss	-0.5014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verleumdeten	-0.4473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verruchter	-0.1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Isolier	-0.0388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verleumdetet	-0.4473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hasse	-0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seelenlosigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
spüren	0	0	0	0	0	0	0	0	0	0	0	1.735294118	2.466666667	0	0	0	0	0	0
Reflexhandlung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Sorgst	0.2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unsolidarischere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entzündet	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
notorisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
aufgeben	-0.2098	0	1	0	0	0	1	0	1	0	0	-1.470588235	2.210526316	0.0	0.7	0.0	0	1	0
zurücktreten	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Schwächliche	-0.3167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
klopfen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gelbbraun	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Triezen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
unschlagbarstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unschlagbarster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unfehlbarst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erspriesslichen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wohlwollendes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wohlwollender	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kompakt	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Mutwille	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Verlogenheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Kongenialste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beinahe-Ertrinken	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bedrohte	-0.3408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Diskretion	0.004	1	0	0	1	0	0	0	0	0	1	0	0	0.7	0.0	0.0	1	0	0
Antiautoritär	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
unschlagbarstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zweckfrei	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Durchdachteste	0.2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zerrütten	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Destruktiveres	-0.1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Destruktiverer	-0.1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Destruktiveren	-0.1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Destruktiverem	-0.1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erhebendes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
einsam	-0.1634	0	1	1	0	1	1	0	1	0	0	-2.2	3.1	0.0	0.7	0.0	0	1	0
berufen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Blutalkohol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Reifte	0.0886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lebendig	0.0947	1	0	0	1	0	0	1	0	0	1	2.5	3.055555556	0.7	0.0	0.0	1	0	0
tadelsfreies	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
