word	emotion	arousel
gielten	0.294117647	2.052631579
uhrlaub	2.45	2.5625
Genii	1.9	3.705882353
Gemainde	0.441176471	2.055555556
Genie	1.9	3.705882353
Packete	1.05	2.722222222
Sonnabent	2.088235294	2.904761905
derbers	-1.1	2.631578947
Eindruck es	0.4	2.176470588
Lige	0.823529412	2.238095238
geheimden	-0.6	3.157894737
Schneppe	1.764705882	2.055555556
trawrigsten	-2.1	2.833333333
Abscheidts	-2.1	3.238095238
allerschlechtest	-2.3	3.777777778
laterngen	1.24	2.19
gekanet	-0.5	2.611111111
Schnepps	1.764705882	2.055555556
kastanien	0.91	2.14
söllest	-1.0	3.0
guhtahrtig	2.0	1.944444444
Geheimmniss	1.117647059	3.80952381
Garaus	-1.75	3.333333333
außsicht	1.470588235	2.222222222
geheimder	-0.6	3.157894737
sagtt	0.676470588	2.210526316
trawrigster	-2.1	2.833333333
Zimbern	1.05	1.666666667
Suppe	0.6	2.157894737
wohlen	0.764705882	2.523809524
Ohngedult	-1.1	3.444444444
Vornemmen	0.9	2.263157895
errinerung	1.411764706	2.947368421
braüchen	-0.235294118	2.789473684
Müß	-1.382352941	2.80952381
Neidts	-1.9	3.555555556
abstehen	-0.352941176	1.944444444
Mobed es	-0.2	2.631578947
mausgrauem	-1.4	1.736842105
Ahnahme	0.235294118	2.3125
Saife	0.7	1.473684211
kercker	-1.9	4.058823529
grunden	0.970588235	2.315789474
Cannä	0.6	1.684210526
studirte	1.382352941	2.766666667
waanten	0.294117647	2.095238095
dozend	0.1	2.578947368
neidsche	-1.5	3.833333333
müssn	-1.382352941	2.80952381
soll'st	-1.0	3.0
Ar-beit	0.05	2.833333333
Sonnabend	2.088235294	2.904761905
antheils	0.3	2.3125
volckA	0.147058824	2.333333333
Teonen	0.941176471	2.476190476
belicht	2.4	2.888888889
families	1.8	2.277777778
demuths	-0.9	3.047619048
Asceten	-0.7	2.0
Szeen	1.823529412	2.142857143
Hörnissen	-1.86	3.73
erjnnern	1.352941176	3.0
bluttig es	-1.8	4.35
Fienden	1.352941176	2.526315789
Niederlages	-1.794117647	3.666666667
G'schichta	0.764705882	2.714285714
strümpff	0.45	1.59
sinnvoll	2.0	1.944444444
entpfangenen	1.147058824	2.761904762
heuratete	1.382352941	3.789473684
Batienten	-1.0	2.842105263
Erkandte	1.235294118	2.80952381
procenten	-0.088235294	2.277777778
Kreuz|Kreuzen	0.5	2.421052632
weytten	0.5	2.263157895
betzalen	-0.529411765	2.535714286
volcke	0.147058824	2.333333333
färigen	2.6	2.294117647
G'schichte	0.764705882	2.714285714
PAROL	-0.2	3.105263158
volcks	0.147058824	2.333333333
Harmonies	2.5	1.764705882
Leicher	-2.45	4.142857143
stößst	-0.764705882	1.947368421
κάνονι	-1.77	3.91
stammeln	-1.4	3.166666667
stercke	1.794117647	3.0
aufgebawet	1.0	2.421052632
vermeynere	-1.9	3.9
Doctoris	0.8	3.428571429
emfunden	1.5	2.333333333
Flagge	0.59	2.5
sprechen ;	1.205882353	2.523809524
geheymnis	1.117647059	3.80952381
fändt	1.352941176	2.526315789
fürbildes	1.1	2.777777778
Rubin	1.4	2.611111111
Bestelt	0.647058824	1.894736842
Hausfraw	0.0	2.277777778
Hausfrau	0.0	2.277777778
Fründen	2.7	3.411764706
umbarmen	2.2	2.722222222
bestigen	-2.1	4.529411765
Canne	0.6	1.684210526
beleyben	0.823529412	1.789473684
Müt	2.1	3.666666667
tragst	0.117647059	1.894736842
weyse	1.8	2.1
Klipen	0.1	3.388888889
paradiß	2.8	2.294117647
Spiegel '	0.86	2.36
Rampe	0.25	2.722222222
weyst	1.8	2.1
Müh	-0.117647059	2.888888889
anstant	-0.9	2.473684211
sa-gen	0.676470588	2.210526316
grausammere	-2.2	3.888888889
Schande	-1.9	3.764705882
Hürse	0.4	1.611111111
befuchet	1.441176471	2.761904762
Neugungen	0.4	2.4375
versatzet	1.4	2.105263158
Schandt	-1.9	3.764705882
mihte	0.75	2.105263158
Schands	-1.9	3.764705882
zugibest	0.6	2.333333333
Betthen	2.0	2.166666667
Calorie	-0.8	2.842105263
freuets	2.205882353	3.107142857
camph	0.23	1.91
Glencken	0.05	2.315789474
wonete	1.411764706	1.964285714
schläf'st	2.0	1.642857143
wuechern	-1.6	3.529411765
niergens	-0.4	2.705882353
Swert	-0.82	3.59
Mine	0.55	2.904761905
Φέρσις	0.2	2.125
eintratten	0.147058824	2.142857143
schweert	-0.82	3.59
könn'n	1.676470588	2.736842105
Soldaden	-1.5	3.875
kleret	1.058823529	2.761904762
Tortour	-1.65	4.055555556
Bedrag	-0.15	2.35
Brückes	0.82	2.09
erhallten	0.852941176	2.052631579
millt	1.1	1.578947368
Hirfchen	0.68	2.86
Fürschlag	0.911764706	2.904761905
klären '	1.058823529	2.761904762
Nachbawr	-0.1	2.375
unwetter	-1.2	3.777777778
Pett	2.0	2.166666667
Bötern	0.382352941	2.619047619
fortfetze	0.852941176	2.333333333
rissestu	-1.147058824	2.052631579
Tugent	1.4	2.421052632
stuhnde	0.25	2.055555556
riskant	-0.2	3.666666667
grichts	-0.939393939	3.428571429
bewöhrt	0.470588235	2.333333333
Maffia	-1.8	4.157894737
Tugend	1.4	2.421052632
beitragest	1.088235294	2.333333333
Beruffe	0.6	2.684210526
gedencken	0.588235294	2.736842105
fesst	1.852941176	2.888888889
punet	1.6	2.210526316
Tressor	1.0	2.91
gelingest	1.676470588	2.578947368
Whyskys	0.4	2.666666667
kaufest	0.823529412	3.157894737
cape	-0.1	2.055555556
Prief	1.5	2.222222222
segge	-1.09	2.95
reichtumes	1.5	3.352941176
mettall	-0.05	2.65
ausgerädet	0.3	2.263157895
Verleih	-0.176470588	2.142857143
sittsahmes	0.5	1.947368421
gelaubten	1.088235294	2.631578947
Kränkste	-2.0	3.368421053
frömmeres	0.4	2.3
frömmerer	0.4	2.3
Lotho	0.25	2.473684211
steigend	0.882352941	2.0
treffend	1.0	2.684210526
glaupte	1.088235294	2.631578947
sittsahmen	0.5	1.947368421
kosten	-1.529411765	2.952380952
befangend	-1.2	2.631578947
seltzam es	-0.3	2.421052632
Nimstu	0.088235294	2.0
seg' n't	1.3	1.85
Lenken	-0.029411765	2.333333333
kählen	-0.15	3.210526316
sendt	-0.8	3.315789474
Lenket	-0.029411765	2.333333333
gedachtest	0.588235294	2.736842105
Stachlig	-1.1	2.894736842
Lenker	0.32	2.0
kaze	1.45	2.111111111
Stele	0.0	2.222222222
Jungkfraw	0.3	2.294117647
Poker	0.2	3.222222222
Klugheit	2.3	2.8125
ersetzest	-0.470588235	2.238095238
lagern	0.1	2.111111111
Artzt	0.088235294	2.777777778
Thresore	1.0	2.91
Bewegüng	1.617647059	3.294117647
Gedenckend	0.588235294	2.736842105
gläubtet	1.088235294	2.631578947
Mottten	-1.55	3.05
gläubten	1.088235294	2.631578947
taumelden	-1.0	2.947368421
kömmt't	1.117647059	2.631578947
muttere	2.05	2.666666667
Erfüllte	1.411764706	2.947368421
Scheiff	0.91	2.64
gebiethes	0.1	2.315789474
mutters	2.05	2.666666667
Blikk	1.264705882	2.277777778
Packts	-0.6	3.571428571
vertrauete	1.9	1.611111111
Graufame	-2.2	3.888888889
Turme	0.27	2.64
Lexicon	0.3	2.5625
unbefugeten	-1.2	3.052631579
ligendt	0.823529412	2.238095238
gewanet	1.676470588	3.210526316
gewanen	1.676470588	3.210526316
MITGLIEDR	0.0	2.222222222
Bedarff	-0.294117647	2.315789474
plaudre	0.5	2.178571429
bekömmt ;	1.029411765	2.105263158
TRew	2.2	2.333333333
schloßen	-0.617647059	2.333333333
zamen	0.5	1.368421053
auf-gehalten	-0.411764706	2.157894737
Ehr-geitz	1.5	3.555555556
mantle	1.05	1.91
iugent	1.55	3.294117647
schewer	-0.6	1.894736842
schewes	-0.6	1.894736842
Alpdrucke	-1.9	3.166666667
balances	0.9	3.0
abendts	1.65	1.833333333
nenndten	0.294117647	2.0
Lippe es	1.55	2.333333333
fäustgen	-0.823529412	3.210526316
zames	0.5	1.368421053
iugend	1.55	3.294117647
Jnselen	2.05	2.166666667
Feu-er	0.05	3.722222222
Musiken	2.4	1.85
Mägd	-0.3	2.777777778
worttes	0.764705882	2.0
frömmern	0.4	2.3
wortten	0.764705882	2.0
Mimose	-1.5	2.526315789
anekeln	-2.1	3.607142857
frömmere	0.4	2.3
vertrawt	1.9	1.611111111
Ertzfeind	-2.5	3.666666667
Musiker	1.3	2.222222222
papagey	1.55	3.18
bren	-1.529411765	3.464285714
Heyter	1.8	2.65
griffer	0.088235294	2.133333333
griffet	0.088235294	2.133333333
Bündtnisse	0.294117647	2.444444444
erheben	0.088235294	2.095238095
mürr '	-1.0	2.105263158
Monat ;	0.3	2.111111111
Marckht	0.8	2.380952381
Moorbäder	0.2	1.944444444
Mittaggegen	1.2	1.75
lieg't	0.823529412	2.238095238
verlognes	-2.3	3.526315789
verlogner	-2.3	3.526315789
Pauren	1.764705882	1.944444444
Aufgabe :	0.411764706	2.777777778
Aufgabe ;	0.411764706	2.777777778
verftehe	1.735294118	2.842105263
ansthet	-0.9	2.473684211
fählest	-1.529411765	2.866666667
Ueb	0.382352941	2.476190476
verbietete	-1.558823529	3.238095238
Aufseher	-0.9	2.578947368
Erfolg ;	2.1	3.315789474
verlognem	-2.3	3.526315789
verlognen	-2.3	3.526315789
Paradißes	2.8	2.294117647
sichresten	0.757575758	2.523809524
mahnd	-1.3	3.055555556
Tirrr	1.117647059	2.611111111
rett '	1.676470588	3.555555556
auffhorte	-0.558823529	2.142857143
verteilen	1.029411765	1.947368421
Beraubte	-2.2	3.722222222
traeten	-1.117647059	2.631578947
cacao	1.65	1.529411765
πάτερ	-0.1	2.166666667
Espionage	-1.6	3.444444444
Annfang	0.8	3.0
muetter	2.05	2.666666667
nemen	0.088235294	2.0
Maentel	1.05	1.91
Jdylle	2.5	1.823529412
Ewigkeits	1.5	2.222222222
drohest	-2.176470588	3.928571429
Flötta	0.5	2.27
allergrausamste	-2.2	3.888888889
jonc	0.8	2.80952381
Ewigkeite	1.5	2.222222222
Kempffete	-0.647058824	3.761904762
geschreye	-1.5	3.941176471
Facaden	-0.2	2.222222222
nemet	0.088235294	2.0
Sägnen	1.3	1.85
wunnen	1.85	2.263157895
betelten	-1.5	3.111111111
Käßgen	0.95	2.32
erfahr'nen	1.235294118	2.714285714
merckmahle	0.0	2.5
böthe	0.382352941	2.619047619
haiter	1.8	2.65
Trucke	-1.588235294	3.611111111
Massiva	-0.1	3.15
vnbequehm	-1.6	3.111111111
ergabts	-0.529411765	2.45
gedenkken	0.588235294	2.736842105
schindeten	-1.6	3.157894737
eyfrigstes	0.8	2.947368421
Sonae	2.6	2.888888889
Debatte	-0.911764706	3.142857143
erforder	-0.970588235	2.0
emfangen	1.147058824	2.761904762
kriggst	-0.5	3.19047619
Bäncke	-0.235294118	2.277777778
baeume	1.5	1.5
Mama '	2.3	2.388888889
schwiegest	-0.264705882	1.733333333
haußfraw	0.0	2.277777778
haußfrau	0.0	2.277777778
außbildung	1.147058824	3.380952381
Pausin	1.15	1.380952381
gesäz	-0.9	2.684210526
Nohmiddage	1.235294118	2.210526316
Chocs	-1.8	4.263157895
tanzest	1.911764706	3.111111111
erhaltensten	0.852941176	2.052631579
Lepra	-2.4	4.0
Elephand	1.32	2.95
trachtind	-1.2	3.263157895
vergewehret	-0.176470588	3.8
Stillstes	0.6	1.263157895
naar	-0.7	2.736842105
Bät	2.0	2.166666667
gearbaitet	-0.058823529	2.684210526
planlosesten	-1.7	2.473684211
Elephant	1.32	2.95
schützt '	1.7	1.894736842
wirckten	0.941176471	2.473684211
Festung	0.1	3.411764706
wonung	1.1	2.0
wainten	-0.882352941	3.777777778
schleussest	-0.617647059	2.333333333
melonis	1.82	2.27
Masz	-0.8	2.210526316
grapp	-2.3	3.777777778
Jappans	0.25	2.111111111
liegest	0.823529412	2.238095238
Loblieds	2.0	2.235294118
bieta	0.382352941	2.619047619
neyne	-1.6	3.333333333
Klingel	0.14	2.73
muste	-1.382352941	2.80952381
Fräunden	2.7	3.411764706
Tascher	1.27	2.32
seyffe	0.7	1.473684211
gedenncke	0.588235294	2.736842105
Pfiffigsten	1.6	2.444444444
Leuwens	0.36	4.05
Fräundes	2.7	3.411764706
Klinges	-1.3	3.684210526
mutazione	-1.4	3.5
Solldat	-1.5	3.875
Verlangstu	0.147058824	3.238095238
eytels	-1.1	3.052631579
tageß	0.970588235	2.095238095
Opffers	-2.1	3.904761905
Lufften	2.2	2.222222222
G'schichten	0.764705882	2.714285714
Bohmen	-2.5	4.0
Dehlen	-0.9	2.333333333
Opffert	-1.4	3.266666667
Anruff	1.35	2.833333333
Luftloches	-0.6	3.047619048
Trauerst	-2.0	3.055555556
Opffere	-1.4	3.266666667
τηϛ	-0.3	3.0
anstund	-0.9	2.473684211
Lufftes	2.2	2.222222222
Opffern	-2.1	3.904761905
Bohmer	-2.25	4.25
Eyntracht	0.441176471	1.842105263
mimowes	-1.5	2.526315789
Würsel	0.45	2.82
Vermögen	1.323529412	2.888888889
pfle'gt	0.941176471	2.666666667
väst	1.852941176	2.888888889
dienets	-1.088235294	2.476190476
wendst	0.294117647	2.095238095
errichtes	0.676470588	2.157894737
Fenfters	1.14	1.91
billigen es	-0.4	2.222222222
nakter	0.8	3.842105263
Beyspiel '	0.303030303	1.944444444
erhöb '	0.088235294	2.095238095
burc	1.23	3.0
gähet	0.411764706	2.315789474
Künftlers	1.794117647	2.888888889
küßtet	2.617647059	3.178571429
gefang	1.85	2.05
gähen	0.411764706	2.315789474
Waisenh	1.8	2.1
Jntensiv	1.0	3.894736842
qualitaeten	1.647058824	2.277777778
besteth	1.0	2.789473684
weichets	-0.764705882	2.0
Waisenn	1.8	2.1
einladend	1.676470588	2.533333333
Saur	-0.9	3.526315789
verbandst	1.205882353	2.526315789
Lodera	-0.3	3.111111111
erkanten	1.235294118	2.80952381
verstudiert	1.382352941	2.766666667
Lodere	-0.3	3.111111111
Erkendt	1.235294118	2.80952381
schlegest	-1.911764706	3.944444444
Opfferß	-2.1	3.904761905
machen '	0.735294118	2.526315789
Mackel	-1.5	2.75
Fahrest	0.970588235	2.619047619
machen ;	0.735294118	2.526315789
vergäss '	-0.970588235	2.904761905
TASSIN	0.73	1.82
zauderen	-1.0	2.473684211
erfährts	1.235294118	2.714285714
Auffstand	-1.2	3.944444444
störet	-1.647058824	3.428571429
Varen	0.970588235	2.619047619
möhge	1.764705882	3.157894737
kema	1.117647059	2.631578947
Swein	0.59	2.77
vergassend	-2.8	4.0
Aufstand	-1.2	3.944444444
Bequämer	1.7	1.944444444
Orcan	-1.0	4.2
Weeg '	0.882352941	2.714285714
stören	-1.647058824	3.428571429
Mannnes	1.2	2.388888889
biste	-1.6	4.1
Danckert	1.911764706	1.842105263
glantze	1.8	2.611111111
Straich	0.1	2.944444444
Kritik	-0.8	3.428571429
Reuhe	0.0	1.944444444
Zwek	-0.176470588	2.222222222
Fersin	0.2	2.125
seegnet	1.3	1.85
übergebt	-0.588235294	2.157894737
seegnen	1.3	1.85
begnadest	1.7	2.411764706
r [ ent ]	0.25	2.35
übergebn	-0.588235294	2.157894737
Fractionen	-0.764705882	2.263157895
angrif	-2.0	4.0
Kompasse	0.68	2.55
gedynet	-1.088235294	2.476190476
livt	0.4	2.555555556
weichete	-0.764705882	2.0
Tiger	0.85	3.428571429
sylbers	1.45	2.5
un-arth	-1.4	3.055555556
Schabbe	-1.4	3.263157895
tyres	1.117647059	2.611111111
aufnahmest	1.029411765	2.368421053
frewden	2.7	3.411764706
felte	-1.529411765	2.866666667
fuhrest	0.970588235	2.619047619
hyrten	0.85	2.210526316
WELT	1.9	2.888888889
Verdie n't	0.764705882	3.095238095
sehenen	-0.8	3.315789474
Daur	-0.85	2.619047619
empfandt	1.5	2.333333333
Schreibeu	1.470588235	2.571428571
Hnet	1.8	2.055555556
empfands	1.5	2.333333333
Kobolz	0.6	2.473684211
Kobolt	0.6	2.473684211
schlegst	-1.911764706	3.944444444
zerscheitert	-1.941176471	3.678571429
Brill	-0.65	2.210526316
veynden	-2.147058824	4.15
saffir	1.5	3.1
zerscheitern	-1.941176471	3.678571429
Lohn|Löhnen	1.5	2.722222222
Kobold	0.6	2.473684211
heilunge	2.6	2.352941176
Clavieren	1.91	2.36
Daum	0.45	1.75
Altärn	-0.55	2.047619048
Prinzeßinn	0.970588235	3.473684211
fürzug	0.9	2.476190476
träuloses	-2.1	2.421052632
fliuget	1.676470588	3.523809524
τϱαῦμα	-2.05	4.411764706
bestunden	1.0	2.789473684
Trupen	-1.352941176	3.333333333
verangegangen	0.705882353	2.368421053
tzart	1.7	2.222222222
Charaktern	1.264705882	3.421052632
bestundet	1.0	2.789473684
gräberen	-2.3	3.777777778
Menschene	1.6	2.722222222
weich '	1.2	1.368421053
vngehäwer	-1.617647059	3.428571429
thoreten	1.6	2.45
länkte	-0.029411765	2.333333333
getraurt	-2.0	3.055555556
unrad	-1.5	2.588235294
brgen	-1.529411765	3.464285714
HVnger	-0.6	3.631578947
drücketest	-0.176470588	2.714285714
Demuot	-0.9	3.047619048
Fleischen	-0.441176471	3.055555556
Bedeütung	0.941176471	2.857142857
geseegelt	1.4	1.833333333
vörloor	-1.558823529	3.0
Erhobe	0.088235294	2.095238095
begleitte	1.235294118	2.761904762
umringete	0.0	2.777777778
Phil '	-1.058823529	2.578947368
Gemeinstes	-1.9	3.9
Vorwurs	-1.8	3.380952381
rännen	0.441176471	2.666666667
lockst	0.0	2.888888889
Tosis	-0.7	3.238095238
Menschenn	1.6	2.722222222
eynfälle	1.5	3.058823529
worffet	-0.205882353	1.904761905
badtest	0.382352941	2.619047619
Vorwurf	-1.8	3.380952381
Dehle	-0.9	2.333333333
danzet	1.911764706	3.111111111
generalen	-1.352941176	2.833333333
Giffte	-2.5	4.0
versezzen	-0.676470588	2.631578947
verstenn	1.05	2.111111111
Camerade	1.5	2.4375
Peitsch'n	-1.0	3.666666667
Weh-mutt	-1.1	3.5
ΑΡΧ	-1.2	2.526315789
treugt	0.117647059	1.894736842
offens	1.0	2.18
Seffeln	1.4	1.777777778
Menschens	1.6	2.722222222
Hungeren	-0.6	3.631578947
mohndes	1.3	1.833333333
Schape	-1.4	3.263157895
danzen	1.911764706	3.111111111
sonntägen	2.0	1.55
verweig 're	-0.911764706	3.0
begegnetest	1.382352941	3.142857143
Chf	0.2	3.055555556
Cäthen	0.45	2.833333333
asigen	-1.0	2.857142857
träffts	1.0	2.684210526
Cräntze	0.86	2.23
autoriteät	-0.970588235	3.631578947
Swarts	0.3	1.947368421
speciellsten	0.7	2.578947368
Swartz	0.3	1.947368421
Bechero	0.55	1.714285714
Ehrgeytz	1.5	3.555555556
Rivires	-0.2	2.588235294
ethic	0.9	3.238095238
Schattten	-0.352941176	2.444444444
Melones	1.82	2.27
STELLAE	0.0	2.222222222
Drämen	0.1	3.888888889
versetztest	-0.676470588	2.631578947
Saphirs	1.5	3.1
Kutsche	1.27	2.45
Saphirn	1.5	3.1
Stürmmen	-0.1	4.1
bewarn	0.882352941	2.421052632
Versezt '	-0.676470588	2.631578947
berewest	-0.6	2.789473684
Blythe	2.32	1.91
Opfre	-1.4	3.266666667
Tafelen	0.2	1.882352941
zierlichstem	0.3	1.888888889
bedürffnüß	0.382352941	3.476190476
innhalten	0.0	2.25
Unver	-2.0	2.947368421
auffbauet	1.0	2.421052632
getanzet	1.911764706	3.111111111
verfolgets	-1.735294118	3.7
Matratze	1.2	2.388888889
hale	0.2	2.055555556
innhaltes	0.0	2.25
auffbauen	1.0	2.421052632
thrit	-1.117647059	2.631578947
verfolgete	-1.735294118	3.7
beraubete	-2.2	3.722222222
zierlichstes	0.3	1.888888889
Preißes	0.1	2.611111111
Begreifet	1.088235294	2.904761905
erhobe	0.088235294	2.095238095
wont	1.411764706	1.964285714
muchte	1.764705882	3.157894737
brihf	1.5	2.222222222
Entsetzte	-1.8	3.555555556
erwerben	1.05	2.684210526
zugenomen	-1.235294118	3.19047619
Steha	0.205882353	2.105263158
Nachruff	-0.7	2.642857143
Unthat	-1.7	3.333333333
wone	1.85	2.263157895
erwerbet	0.852941176	2.263157895
Bapsts	0.2	2.789473684
ruuffen	0.088235294	2.684210526
ziehtt	-0.294117647	1.842105263
Allerärgeste	-1.2	2.526315789
wonn	-2.3	3.833333333
Unfug	-0.2	3.388888889
concerts	1.794117647	2.5
pläze	0.382352941	2.117647059
erhübe	0.088235294	2.095238095
Προϑ	0.91	1.95
sat [	1.4	2.105263158
Pach	1.0	1.777777778
eh	0.647058824	3.19047619
maise	0.6	1.857142857
vornemsten	0.9	2.263157895
vornemstem	0.9	2.263157895
fromm	0.4	2.3
Kamel	1.1	2.277777778
gesteen	1.411764706	2.277777778
Kamer	-0.823529412	2.052631579
vornemstes	0.9	2.263157895
vornemster	0.9	2.263157895
Eße	1.558823529	3.526315789
Kamet	1.117647059	2.631578947
Brene	-1.529411765	3.464285714
seuffzend	-1.1	2.473684211
Paari	1.764705882	1.944444444
fiengt	-0.529411765	2.964285714
angebett	-1.382352941	2.761904762
Kreisa	0.382352941	1.888888889
Wihl	0.764705882	2.523809524
abentrot	2.4	2.0
Vhrtheil	-0.15	3.222222222
gekauset	0.823529412	3.157894737
fienge	-0.529411765	2.964285714
Wittwern	-1.35	2.894736842
bittererem	-1.3	2.526315789
Jnseckt	-0.45	3.0
befugniß	0.7	2.761904762
Saphirä	1.5	3.1
Kreiss	0.382352941	1.888888889
speciellster	0.7	2.578947368
gebetelt	-1.5	3.111111111
Complotte	-1.9	3.705882353
Watter	1.0	1.7
Meuden	-1.25	3.444444444
Tatsache	0.0	2.5
Cover	0.7	2.315789474
brauchstu	-0.235294118	2.789473684
Spergel	1.41	2.41
Complotts	-1.9	3.705882353
gmeyn	-1.9	3.9
Ziemmer	1.05	1.666666667
kausendt	0.823529412	3.157894737
Zusag	1.6	2.588235294
holeten	0.176470588	2.0
palmero	1.6	1.764705882
Hafir	0.75	1.473684211
traur '	-2.0	3.055555556
ahnbotet	0.676470588	1.736842105
lebndig	2.5	3.055555556
Papagayen	1.55	3.18
schreyht	-1.235294118	3.714285714
pusten	-0.25	2.842105263
Climaten	0.25	2.210526316
Morren	0.4	2.333333333
ergäbet	-0.529411765	2.45
luege	-2.117647059	4.055555556
Hilffst	2.0	3.095238095
essig	-0.25	2.611111111
tagen	0.970588235	2.095238095
Wolthten	0.764705882	2.523809524
sat '	1.4	2.105263158
essin	1.558823529	3.526315789
Haagel	-1.1	3.0
Eul	0.64	2.09
Bürst	0.23	2.05
laufen 're	0.6	2.107142857
besetzen ;	-0.617647059	2.666666667
befrein	1.941176471	3.222222222
sizt	0.352941176	2.0
Raumen	0.735294118	2.142857143
styrbt	-1.823529412	4.055555556
Ernte	1.2	2.0
Geschenek	2.3	3.470588235
size	0.352941176	2.0
Feyertäge	1.9	1.941176471
Geig'n	1.5	2.59
übergieb	-0.588235294	2.157894737
fürchtte	-1.647058824	3.857142857
schry	-1.235294118	3.714285714
Löhns	1.5	2.722222222
Insckten	-0.45	3.0
Preysen	0.1	2.611111111
Preyses	0.1	2.611111111
Adressat	0.1	2.0
Löhna	1.5	2.722222222
Namst	0.088235294	2.0
krantze	0.86	2.23
tagee	0.970588235	2.095238095
Anker	1.0	1.888888889
verstammelt	-1.4	3.166666667
herrschtet	-1.911764706	3.285714286
wärten	1.058823529	2.5
Stachern	-1.4	3.566666667
Oeffn '	1.0	2.18
galleen	-1.6	2.823529412
Plagge	-1.8	3.3
kennen ;	-0.5	2.611111111
anmuhtig	1.9	2.333333333
Aufständ	-1.2	3.944444444
Außbrüche	-0.7	3.476190476
Glätzer	0.64	1.77
Haeusern	1.264705882	1.833333333
freunden	2.7	3.411764706
glaß	0.64	1.77
Poesieen	1.2	2.277777778
Intressen	1.617647059	3.19047619
ergreiffin	0.147058824	2.428571429
Tholen	2.0	3.055555556
gehd	0.411764706	2.315789474
werff't	-0.205882353	1.904761905
Tortur	-1.65	4.055555556
richt'st	-0.852941176	2.761904762
Massag	2.2	1.5625
Thäler	0.59	1.59
bauestu	0.911764706	2.333333333
tolche	-1.3	4.052631579
Meusen	0.0	3.27
wächsames	1.1	3.421052632
Frye	-1.1	3.444444444
Bosens	1.85	3.25
Intresses	1.617647059	3.19047619
pralten	-1.3	3.315789474
Auswürckung	-0.411764706	2.578947368
angen	0.294117647	2.633333333
Rentin	0.25	2.35
lieberes	2.2	2.166666667
feyret	2.088235294	3.277777778
Waffel	1.95	2.27
Frauwen	1.4	2.5
Thurn	0.27	2.64
Thurm	0.27	2.64
schlückt	-1.911764706	3.944444444
g'rissen	-1.147058824	2.052631579
Scheukel	1.45	2.86
praltet	-1.3	3.315789474
Sclafen	-2.2	4.315789474
Satzen	0.264705882	1.888888889
zuogenommen	-1.235294118	3.19047619
schertzigen	1.6	2.833333333
auf-hihlt	-0.411764706	2.157894737
fahls	-1.090909091	2.833333333
Zaghaften	-0.8	1.473684211
Phe	2.3	2.444444444
qvahl	-2.7	4.111111111
bedragen	-0.382352941	1.894736842
Knabbe	0.55	2.157894737
fahll	-1.090909091	2.833333333
Teufl	-1.95	3.476190476
zuogelassen	0.617647059	2.80952381
Tekke	0.95	2.523809524
Fürcht't	-1.647058824	3.857142857
Schryen	-1.6	4.421052632
Seele ;	1.8	2.352941176
Enckel	1.25	2.277777778
machtn	0.735294118	2.526315789
machta	0.735294118	2.526315789
steyff	-0.7	2.631578947
Fantasein	2.4	2.888888889
wernden	0.294117647	2.095238095
Zenen	-0.5	2.73
vollenziehn	-0.323529412	2.263157895
fragenn	0.676470588	2.380952381
Seele '	1.8	2.352941176
schlagets	-1.911764706	3.944444444
tagenn	0.970588235	2.095238095
fragend	0.676470588	2.380952381
machtt	0.735294118	2.526315789
arbaitern	-0.235294118	2.222222222
Stürb '	-1.823529412	4.055555556
gewant	0.294117647	2.095238095
Englen	2.15	2.222222222
stehlen '	-2.2	3.611111111
Perfon	0.5	2.055555556
ΕΙς	1.8	2.789473684
Tuscheln	-1.3	3.0
lösest	1.058823529	2.631578947
Katse	1.45	2.111111111
Schäzgen	2.3	3.5
paradoxem	-0.4	2.888888889
Bryffs	1.5	2.222222222
mannenn	-1.3	3.055555556
beritt	0.558823529	1.947368421
irthume	-1.058823529	3.222222222
irthumb	-1.058823529	3.222222222
bliebens	0.823529412	1.789473684
Taube ;	0.75	1.894736842
steeht	0.205882353	2.105263158
bliebene	0.823529412	1.789473684
irthums	-1.058823529	3.222222222
ground	0.5	2.315789474
Solae	0.0	1.777777778
Liter	0.5	1.888888889
Breuten	1.0	2.833333333
WEsser	1.55	1.833333333
Empfangt	1.147058824	2.761904762
drochten	-1.25	3.947368421
Auswirkung	-0.411764706	2.578947368
verwan	1.676470588	3.210526316
gnad	1.0	2.25
erwart'st	0.470588235	2.666666667
überlegen es	0.735294118	2.105263158
Känntnis	1.147058824	2.222222222
Aepfeln	1.2	1.833333333
Zornigste	-1.4	4.210526316
feuericht	0.9	4.157894737
suuchte	-0.058823529	2.761904762
gedenck	0.588235294	2.736842105
hepen	0.0	2.142857143
Vulkanes	0.2	3.684210526
Vornehmen	0.9	2.263157895
Eitelen	-1.1	3.052631579
blieben+	0.823529412	1.789473684
zulaß	0.617647059	2.80952381
Gefelt	1.529411765	2.392857143
junckfraw	0.3	2.294117647
Tasses	0.73	1.82
junckfrau	0.3	2.294117647
liefferte	0.6	2.107142857
verlieszen	-1.5	3.19047619
SCHOOK	-1.8	4.263157895
gefiert	2.088235294	3.277777778
Preyß	0.1	2.611111111
leuden	0.75	2.894736842
sonae	2.6	2.888888889
prahleten	-1.3	3.315789474
rohsten	-1.1	2.55
Allee	-1.8	2.45
satzten	1.4	2.105263158
Käsin	0.95	2.32
schüzend	1.7	1.894736842
